county,cases,death,date
San Bernardino,65,5,22-04-20
San Bernardino,40,5,23-04-20
San Bernardino,63,3,24-04-20
San Bernardino,8,2,25-04-20
San Bernardino,6,0,26-04-20
San Bernardino,61,0,27-04-20
San Bernardino,149,3,28-04-20
San Bernardino,84,6,29-04-20
San Bernardino,45,5,30-04-20
San Bernardino,64,2,01-05-20
San Bernardino,40,1,02-05-20
San Bernardino,-1,0,03-05-20
San Bernardino,61,0,04-05-20
San Bernardino,161,2,05-05-20
San Bernardino,81,3,06-05-20
San Bernardino,96,6,07-05-20
San Bernardino,109,9,08-05-20
San Bernardino,194,2,09-05-20
San Bernardino,85,0,10-05-20
San Bernardino,35,0,11-05-20
San Bernardino,52,3,12-05-20
San Bernardino,67,14,13-05-20
San Bernardino,85,2,14-05-20
San Bernardino,76,10,15-05-20
San Bernardino,137,5,16-05-20
San Bernardino,105,0,17-05-20
San Bernardino,91,0,18-05-20
San Bernardino,98,2,19-05-20
San Bernardino,115,1,20-05-20
San Bernardino,179,6,21-05-20
San Bernardino,157,9,22-05-20
San Bernardino,65,3,23-05-20
San Bernardino,90,0,24-05-20
San Bernardino,131,0,25-05-20
San Bernardino,37,0,26-05-20
San Bernardino,278,7,27-05-20
San Bernardino,123,7,28-05-20
San Bernardino,152,9,29-05-20
San Bernardino,139,5,30-05-20
San Bernardino,63,0,31-05-20
San Bernardino,125,0,01-06-20
San Bernardino,128,4,02-06-20
San Bernardino,127,1,03-06-20
San Bernardino,161,1,04-06-20
San Bernardino,143,7,05-06-20
San Bernardino,77,7,06-06-20
San Bernardino,87,0,07-06-20
San Bernardino,89,0,08-06-20
San Bernardino,146,0,09-06-20
San Bernardino,170,1,10-06-20
San Bernardino,71,2,11-06-20
San Bernardino,198,2,12-06-20
San Bernardino,178,0,13-06-20
San Bernardino,130,0,14-06-20
San Bernardino,174,0,15-06-20
San Bernardino,274,0,16-06-20
San Bernardino,207,0,17-06-20
San Bernardino,471,1,18-06-20
San Bernardino,313,0,19-06-20
San Bernardino,264,3,20-06-20
San Bernardino,207,0,21-06-20
San Bernardino,208,1,22-06-20
San Bernardino,638,0,23-06-20
San Bernardino,440,11,24-06-20
San Bernardino,406,4,25-06-20
San Bernardino,545,0,26-06-20
San Bernardino,414,0,27-06-20
San Bernardino,32,0,28-06-20
San Bernardino,583,0,29-06-20
San Bernardino,402,4,30-06-20
San Bernardino,443,5,01-07-20
San Bernardino,149,7,02-07-20
San Bernardino,855,4,03-07-20
San Bernardino,596,0,04-07-20
San Bernardino,390,0,05-07-20
San Bernardino,320,0,06-07-20
San Bernardino,658,3,07-07-20
San Bernardino,506,21,08-07-20
San Bernardino,829,11,09-07-20
San Bernardino,903,0,10-07-20
San Bernardino,665,0,11-07-20
San Bernardino,135,2,12-07-20
San Bernardino,568,1,13-07-20
San Bernardino,879,2,14-07-20
San Bernardino,1019,1,15-07-20
San Bernardino,847,0,16-07-20
San Bernardino,702,5,17-07-20
San Bernardino,623,13,18-07-20
San Bernardino,248,0,19-07-20
San Bernardino,298,1,20-07-20
San Bernardino,1097,4,21-07-20
San Bernardino,1497,4,22-07-20
San Bernardino,1301,21,23-07-20
San Bernardino,869,14,24-07-20
San Bernardino,275,0,25-07-20
San Bernardino,280,11,26-07-20
San Bernardino,383,1,27-07-20
San Bernardino,565,11,28-07-20
San Bernardino,675,24,29-07-20
San Bernardino,842,-16,30-07-20
San Bernardino,322,6,31-07-20
San Bernardino,615,8,01-08-20
San Bernardino,696,0,02-08-20
San Bernardino,336,1,03-08-20
San Bernardino,236,59,04-08-20
San Bernardino,227,10,05-08-20
San Bernardino,377,3,06-08-20
San Bernardino,381,7,07-08-20
San Bernardino,491,5,08-08-20
San Bernardino,401,44,09-08-20
San Bernardino,1275,0,10-08-20
San Bernardino,1100,3,11-08-20
San Bernardino,344,6,12-08-20
San Bernardino,584,3,13-08-20
San Bernardino,1047,3,14-08-20
San Bernardino,789,7,15-08-20
San Bernardino,493,0,16-08-20
San Bernardino,281,0,17-08-20
Stanislaus,5,0,18-03-20
Stanislaus,2,0,19-03-20
Stanislaus,0,0,20-03-20
Stanislaus,0,0,21-03-20
Stanislaus,1,0,22-03-20
Stanislaus,2,0,23-03-20
Stanislaus,3,0,24-03-20
Stanislaus,1,0,25-03-20
Stanislaus,1,0,26-03-20
Stanislaus,1,0,27-03-20
Stanislaus,1,0,28-03-20
Stanislaus,2,0,29-03-20
Stanislaus,9,0,30-03-20
Stanislaus,0,0,31-03-20
Stanislaus,1,0,01-04-20
Stanislaus,11,0,02-04-20
Stanislaus,8,0,03-04-20
Stanislaus,3,0,04-04-20
Stanislaus,0,0,05-04-20
Stanislaus,21,0,06-04-20
Stanislaus,11,0,07-04-20
Stanislaus,3,0,08-04-20
Stanislaus,7,0,09-04-20
Stanislaus,8,0,10-04-20
Stanislaus,18,1,11-04-20
Stanislaus,-2,0,12-04-20
Stanislaus,15,1,13-04-20
Stanislaus,4,2,14-04-20
Stanislaus,38,0,15-04-20
Stanislaus,11,0,16-04-20
Stanislaus,16,0,17-04-20
Stanislaus,15,0,18-04-20
Stanislaus,5,0,19-04-20
Stanislaus,7,0,20-04-20
Stanislaus,7,0,21-04-20
Stanislaus,12,1,22-04-20
Stanislaus,7,0,23-04-20
Stanislaus,19,0,24-04-20
Stanislaus,3,0,25-04-20
Stanislaus,18,0,26-04-20
Stanislaus,22,3,27-04-20
Stanislaus,14,2,28-04-20
Stanislaus,44,1,29-04-20
Stanislaus,4,0,30-04-20
Stanislaus,6,2,01-05-20
Stanislaus,4,1,02-05-20
Stanislaus,23,0,03-05-20
Stanislaus,11,1,04-05-20
Stanislaus,8,0,05-05-20
Stanislaus,4,2,06-05-20
Stanislaus,32,2,07-05-20
Stanislaus,21,0,08-05-20
Stanislaus,4,1,09-05-20
Stanislaus,7,1,10-05-20
Stanislaus,9,0,11-05-20
Stanislaus,8,1,12-05-20
Stanislaus,6,1,13-05-20
Stanislaus,12,0,14-05-20
Stanislaus,7,1,15-05-20
Stanislaus,6,0,16-05-20
Stanislaus,20,0,17-05-20
Stanislaus,6,2,18-05-20
Stanislaus,10,0,19-05-20
Stanislaus,2,0,20-05-20
Stanislaus,18,2,21-05-20
Stanislaus,14,0,22-05-20
Stanislaus,9,0,23-05-20
Stanislaus,9,0,24-05-20
Stanislaus,17,0,25-05-20
Stanislaus,12,0,26-05-20
Stanislaus,12,0,27-05-20
Stanislaus,9,0,28-05-20
Stanislaus,14,0,29-05-20
Stanislaus,14,0,30-05-20
Stanislaus,26,1,31-05-20
Stanislaus,20,0,01-06-20
Stanislaus,14,1,02-06-20
Stanislaus,8,0,03-06-20
Stanislaus,26,1,04-06-20
Stanislaus,36,0,05-06-20
Stanislaus,16,2,06-06-20
Stanislaus,47,0,07-06-20
Stanislaus,51,0,08-06-20
Stanislaus,37,0,09-06-20
Stanislaus,37,0,10-06-20
Stanislaus,32,0,11-06-20
Stanislaus,30,0,12-06-20
Stanislaus,30,1,13-06-20
Stanislaus,37,0,14-06-20
Stanislaus,94,1,15-06-20
Stanislaus,25,0,16-06-20
Stanislaus,109,1,17-06-20
Stanislaus,108,0,18-06-20
Stanislaus,54,0,19-06-20
Stanislaus,49,-1,20-06-20
Stanislaus,90,0,21-06-20
Stanislaus,96,2,22-06-20
Stanislaus,66,0,23-06-20
Stanislaus,189,1,24-06-20
Stanislaus,95,0,25-06-20
Stanislaus,33,0,26-06-20
Stanislaus,95,3,27-06-20
Stanislaus,172,0,28-06-20
Stanislaus,84,1,29-06-20
Stanislaus,87,2,30-06-20
Stanislaus,236,0,01-07-20
Stanislaus,9,0,02-07-20
Stanislaus,171,0,03-07-20
Stanislaus,551,0,04-07-20
Stanislaus,205,1,05-07-20
Stanislaus,206,0,06-07-20
Stanislaus,118,0,07-07-20
Stanislaus,243,5,08-07-20
Stanislaus,289,0,09-07-20
Stanislaus,148,1,10-07-20
Stanislaus,130,0,11-07-20
Stanislaus,266,0,12-07-20
Stanislaus,147,0,13-07-20
Stanislaus,307,6,14-07-20
Stanislaus,146,4,15-07-20
Stanislaus,300,0,16-07-20
Stanislaus,143,2,17-07-20
Stanislaus,124,0,18-07-20
Stanislaus,164,0,19-07-20
Stanislaus,327,8,20-07-20
Stanislaus,149,2,21-07-20
Stanislaus,417,4,22-07-20
Stanislaus,202,2,23-07-20
Stanislaus,258,7,24-07-20
Stanislaus,133,1,25-07-20
Stanislaus,234,3,26-07-20
Stanislaus,60,0,27-07-20
Stanislaus,204,8,28-07-20
Stanislaus,253,5,29-07-20
Stanislaus,145,1,30-07-20
Stanislaus,171,0,31-07-20
Stanislaus,160,6,01-08-20
Stanislaus,56,2,02-08-20
Stanislaus,31,14,03-08-20
Stanislaus,51,9,04-08-20
Stanislaus,49,10,05-08-20
Stanislaus,158,6,06-08-20
Stanislaus,99,10,07-08-20
Stanislaus,298,1,08-08-20
Stanislaus,301,1,09-08-20
Stanislaus,591,6,10-08-20
Stanislaus,737,8,11-08-20
Stanislaus,90,5,12-08-20
Stanislaus,271,5,13-08-20
Stanislaus,426,8,14-08-20
Stanislaus,162,3,15-08-20
Stanislaus,127,0,16-08-20
Stanislaus,77,2,17-08-20
Humboldt,1,0,18-03-20
Humboldt,0,0,19-03-20
Humboldt,0,0,20-03-20
Humboldt,0,0,21-03-20
Humboldt,0,0,22-03-20
Humboldt,1,0,23-03-20
Humboldt,0,0,24-03-20
Humboldt,1,0,25-03-20
Humboldt,5,0,26-03-20
Humboldt,1,0,27-03-20
Humboldt,0,0,28-03-20
Humboldt,0,0,29-03-20
Humboldt,2,0,30-03-20
Humboldt,7,0,31-03-20
Humboldt,1,0,01-04-20
Humboldt,4,0,02-04-20
Humboldt,11,0,03-04-20
Humboldt,-5,0,04-04-20
Humboldt,0,0,05-04-20
Humboldt,8,0,06-04-20
Humboldt,3,0,07-04-20
Humboldt,0,0,08-04-20
Humboldt,-4,0,09-04-20
Humboldt,0,0,10-04-20
Humboldt,2,0,11-04-20
Humboldt,5,0,12-04-20
Humboldt,1,0,13-04-20
Humboldt,0,0,14-04-20
Humboldt,3,0,15-04-20
Humboldt,0,0,16-04-20
Humboldt,5,0,17-04-20
Humboldt,0,0,18-04-20
Humboldt,1,0,19-04-20
Humboldt,0,0,20-04-20
Humboldt,0,0,21-04-20
Humboldt,0,0,22-04-20
Humboldt,0,0,23-04-20
Humboldt,0,0,24-04-20
Humboldt,0,0,25-04-20
Humboldt,0,0,26-04-20
Humboldt,-1,0,27-04-20
Humboldt,1,0,28-04-20
Humboldt,0,0,29-04-20
Humboldt,1,0,30-04-20
Humboldt,0,0,01-05-20
Humboldt,0,0,02-05-20
Humboldt,0,0,03-05-20
Humboldt,0,0,04-05-20
Humboldt,0,0,05-05-20
Humboldt,0,0,06-05-20
Humboldt,0,0,07-05-20
Humboldt,0,0,08-05-20
Humboldt,1,0,09-05-20
Humboldt,1,0,10-05-20
Humboldt,0,0,11-05-20
Humboldt,2,0,12-05-20
Humboldt,0,0,13-05-20
Humboldt,1,0,14-05-20
Humboldt,1,0,15-05-20
Humboldt,9,0,16-05-20
Humboldt,1,0,17-05-20
Humboldt,0,0,18-05-20
Humboldt,2,0,19-05-20
Humboldt,1,0,20-05-20
Humboldt,6,0,21-05-20
Humboldt,1,2,22-05-20
Humboldt,0,0,23-05-20
Humboldt,1,0,24-05-20
Humboldt,0,0,25-05-20
Humboldt,0,0,26-05-20
Humboldt,5,0,27-05-20
Humboldt,11,1,28-05-20
Humboldt,1,0,29-05-20
Humboldt,0,0,30-05-20
Humboldt,0,0,31-05-20
Humboldt,0,0,01-06-20
Humboldt,3,0,02-06-20
Humboldt,2,1,03-06-20
Humboldt,6,0,04-06-20
Humboldt,2,0,05-06-20
Humboldt,1,0,06-06-20
Humboldt,0,0,07-06-20
Humboldt,0,0,08-06-20
Humboldt,1,0,09-06-20
Humboldt,-1,0,10-06-20
Humboldt,1,0,11-06-20
Humboldt,-8,0,12-06-20
Humboldt,-1,0,13-06-20
Humboldt,1,0,14-06-20
Humboldt,0,0,15-06-20
Humboldt,0,0,16-06-20
Humboldt,0,0,17-06-20
Humboldt,1,0,18-06-20
Humboldt,0,0,19-06-20
Humboldt,2,0,20-06-20
Humboldt,0,0,21-06-20
Humboldt,2,0,22-06-20
Humboldt,0,0,23-06-20
Humboldt,7,0,24-06-20
Humboldt,4,0,25-06-20
Humboldt,5,0,26-06-20
Humboldt,1,0,27-06-20
Humboldt,1,0,28-06-20
Humboldt,2,0,29-06-20
Humboldt,3,0,30-06-20
Humboldt,1,0,01-07-20
Humboldt,4,0,02-07-20
Humboldt,5,0,03-07-20
Humboldt,1,0,04-07-20
Humboldt,3,0,05-07-20
Humboldt,1,0,06-07-20
Humboldt,2,0,07-07-20
Humboldt,12,0,08-07-20
Humboldt,4,0,09-07-20
Humboldt,2,0,10-07-20
Humboldt,6,0,11-07-20
Humboldt,0,0,12-07-20
Humboldt,0,0,13-07-20
Humboldt,1,0,14-07-20
Humboldt,6,0,15-07-20
Humboldt,3,0,16-07-20
Humboldt,1,0,17-07-20
Humboldt,4,0,18-07-20
Humboldt,6,0,19-07-20
Humboldt,-1,0,20-07-20
Humboldt,4,0,21-07-20
Humboldt,3,0,22-07-20
Humboldt,7,0,23-07-20
Humboldt,2,0,24-07-20
Humboldt,2,0,25-07-20
Humboldt,2,0,26-07-20
Humboldt,4,0,27-07-20
Humboldt,0,0,28-07-20
Humboldt,3,0,29-07-20
Humboldt,7,0,30-07-20
Humboldt,1,0,31-07-20
Humboldt,3,0,01-08-20
Humboldt,0,0,02-08-20
Humboldt,2,0,03-08-20
Humboldt,7,0,04-08-20
Humboldt,8,0,05-08-20
Humboldt,17,0,06-08-20
Humboldt,8,0,07-08-20
Humboldt,3,0,08-08-20
Humboldt,2,0,09-08-20
Humboldt,-2,0,10-08-20
Humboldt,6,0,11-08-20
Humboldt,-2,0,12-08-20
Humboldt,0,0,13-08-20
Humboldt,13,0,14-08-20
Humboldt,7,0,15-08-20
Humboldt,0,0,16-08-20
Humboldt,1,0,17-08-20
Plumas,0,0,18-03-20
Plumas,0,0,19-03-20
Plumas,0,0,20-03-20
Plumas,0,0,21-03-20
Plumas,0,0,22-03-20
Plumas,0,0,23-03-20
Plumas,1,0,24-03-20
Plumas,-1,0,25-03-20
Plumas,0,0,26-03-20
Plumas,0,0,27-03-20
Plumas,0,0,28-03-20
Plumas,0,0,29-03-20
Plumas,0,0,30-03-20
Plumas,0,0,31-03-20
Plumas,1,0,01-04-20
Plumas,0,0,02-04-20
Plumas,1,0,03-04-20
Plumas,0,0,04-04-20
Plumas,0,0,05-04-20
Plumas,0,0,06-04-20
Plumas,1,0,07-04-20
Plumas,0,0,08-04-20
Plumas,0,0,09-04-20
Plumas,0,0,10-04-20
Plumas,0,0,11-04-20
Plumas,0,0,12-04-20
Plumas,0,0,13-04-20
Plumas,0,0,14-04-20
Plumas,1,0,15-04-20
Plumas,0,0,16-04-20
Plumas,0,0,17-04-20
Plumas,0,0,18-04-20
Plumas,0,0,19-04-20
Plumas,0,0,20-04-20
Plumas,0,0,21-04-20
Plumas,0,0,22-04-20
Plumas,0,0,23-04-20
Plumas,0,0,24-04-20
Plumas,0,0,25-04-20
Plumas,0,0,26-04-20
Plumas,0,0,27-04-20
Plumas,0,0,28-04-20
Plumas,0,0,29-04-20
Plumas,0,0,30-04-20
Plumas,0,0,01-05-20
Plumas,0,0,02-05-20
Plumas,0,0,03-05-20
Plumas,0,0,04-05-20
Plumas,0,0,05-05-20
Plumas,0,0,06-05-20
Plumas,0,0,07-05-20
Plumas,0,0,08-05-20
Plumas,0,0,09-05-20
Plumas,0,0,10-05-20
Plumas,0,0,11-05-20
Plumas,0,0,12-05-20
Plumas,0,0,13-05-20
Plumas,0,0,14-05-20
Plumas,0,0,15-05-20
Plumas,0,0,16-05-20
Plumas,0,0,17-05-20
Plumas,1,0,18-05-20
Plumas,0,0,19-05-20
Plumas,-1,0,20-05-20
Plumas,0,0,21-05-20
Plumas,0,0,22-05-20
Plumas,0,0,23-05-20
Plumas,0,0,24-05-20
Plumas,0,0,25-05-20
Plumas,0,0,26-05-20
Plumas,0,0,27-05-20
Plumas,0,0,28-05-20
Plumas,0,0,29-05-20
Plumas,0,0,30-05-20
Plumas,0,0,31-05-20
Plumas,0,0,01-06-20
Plumas,0,0,02-06-20
Plumas,0,0,03-06-20
Plumas,0,0,04-06-20
Plumas,0,0,05-06-20
Plumas,0,0,06-06-20
Plumas,0,0,07-06-20
Plumas,0,0,08-06-20
Plumas,0,0,09-06-20
Plumas,0,0,10-06-20
Plumas,0,0,11-06-20
Plumas,0,0,12-06-20
Plumas,0,0,13-06-20
Plumas,0,0,14-06-20
Plumas,0,0,15-06-20
Plumas,1,0,16-06-20
Plumas,0,0,17-06-20
Plumas,0,0,18-06-20
Plumas,0,0,19-06-20
Plumas,1,0,20-06-20
Plumas,0,0,21-06-20
Plumas,0,0,22-06-20
Plumas,0,0,23-06-20
Plumas,0,0,24-06-20
Plumas,0,0,25-06-20
Plumas,0,0,26-06-20
Plumas,0,0,27-06-20
Plumas,0,0,28-06-20
Plumas,1,0,29-06-20
Plumas,1,0,30-06-20
Plumas,0,0,01-07-20
Plumas,0,0,02-07-20
Plumas,3,0,03-07-20
Plumas,0,0,04-07-20
Plumas,0,0,05-07-20
Plumas,0,0,06-07-20
Plumas,1,0,07-07-20
Plumas,0,0,08-07-20
Plumas,0,0,09-07-20
Plumas,0,0,10-07-20
Plumas,0,0,11-07-20
Plumas,2,0,12-07-20
Plumas,0,0,13-07-20
Plumas,0,0,14-07-20
Plumas,2,0,15-07-20
Plumas,0,0,16-07-20
Plumas,0,0,17-07-20
Plumas,1,0,18-07-20
Plumas,0,0,19-07-20
Plumas,0,0,20-07-20
Plumas,2,0,21-07-20
Plumas,1,0,22-07-20
Plumas,1,0,23-07-20
Plumas,1,0,24-07-20
Plumas,0,0,25-07-20
Plumas,0,0,26-07-20
Plumas,0,0,27-07-20
Plumas,0,0,28-07-20
Plumas,3,0,29-07-20
Plumas,0,0,30-07-20
Plumas,0,0,31-07-20
Plumas,0,0,01-08-20
Plumas,0,0,02-08-20
Plumas,0,0,03-08-20
Plumas,0,0,04-08-20
Plumas,0,0,05-08-20
Plumas,0,0,06-08-20
Plumas,0,0,07-08-20
Plumas,2,0,08-08-20
Plumas,0,0,09-08-20
Plumas,0,0,10-08-20
Plumas,4,0,11-08-20
Plumas,0,0,12-08-20
Plumas,1,0,13-08-20
Plumas,1,0,14-08-20
Plumas,0,0,15-08-20
Plumas,0,0,16-08-20
Plumas,0,0,17-08-20
Amador,0,0,18-03-20
Amador,0,0,19-03-20
Amador,0,0,20-03-20
Amador,1,0,21-03-20
Amador,0,0,22-03-20
Amador,0,0,23-03-20
Amador,0,0,24-03-20
Amador,0,0,25-03-20
Amador,0,0,26-03-20
Amador,0,0,27-03-20
Amador,0,0,28-03-20
Amador,0,0,29-03-20
Amador,0,0,30-03-20
Amador,0,0,31-03-20
Amador,0,0,01-04-20
Amador,1,0,02-04-20
Amador,0,0,03-04-20
Amador,0,0,04-04-20
Amador,0,0,05-04-20
Amador,0,0,06-04-20
Amador,0,0,07-04-20
Amador,0,0,08-04-20
Amador,0,0,09-04-20
Amador,3,0,10-04-20
Amador,1,0,11-04-20
Amador,0,0,12-04-20
Amador,0,0,13-04-20
Amador,0,0,14-04-20
Amador,1,0,15-04-20
Amador,0,0,16-04-20
Amador,0,0,17-04-20
Amador,0,0,18-04-20
Amador,0,0,19-04-20
Amador,0,0,20-04-20
Amador,0,0,21-04-20
Amador,0,0,22-04-20
Amador,1,0,23-04-20
Amador,0,0,24-04-20
Amador,0,0,25-04-20
Amador,0,0,26-04-20
Amador,0,0,27-04-20
Amador,0,0,28-04-20
Amador,0,0,29-04-20
Amador,0,0,30-04-20
Amador,0,0,01-05-20
Amador,0,0,02-05-20
Amador,0,0,03-05-20
Amador,0,0,04-05-20
Amador,0,0,05-05-20
Amador,0,0,06-05-20
Amador,0,0,07-05-20
Amador,0,0,08-05-20
Amador,0,0,09-05-20
Amador,0,0,10-05-20
Amador,0,0,11-05-20
Amador,0,0,12-05-20
Amador,0,0,13-05-20
Amador,0,0,14-05-20
Amador,0,0,15-05-20
Amador,0,0,16-05-20
Amador,0,0,17-05-20
Amador,0,0,18-05-20
Amador,1,0,19-05-20
Amador,0,0,20-05-20
Amador,0,0,21-05-20
Amador,0,0,22-05-20
Amador,0,0,23-05-20
Amador,0,0,24-05-20
Amador,1,0,25-05-20
Amador,0,0,26-05-20
Amador,0,0,27-05-20
Amador,0,0,28-05-20
Amador,0,0,29-05-20
Amador,0,0,30-05-20
Amador,0,0,31-05-20
Amador,0,0,01-06-20
Amador,0,0,02-06-20
Amador,0,0,03-06-20
Amador,0,0,04-06-20
Amador,0,0,05-06-20
Amador,0,0,06-06-20
Amador,0,0,07-06-20
Amador,0,0,08-06-20
Amador,0,0,09-06-20
Amador,0,0,10-06-20
Amador,0,0,11-06-20
Amador,0,0,12-06-20
Amador,0,0,13-06-20
Amador,0,0,14-06-20
Amador,0,0,15-06-20
Amador,0,0,16-06-20
Amador,0,0,17-06-20
Amador,2,0,18-06-20
Amador,0,0,19-06-20
Amador,0,0,20-06-20
Amador,0,0,21-06-20
Amador,0,0,22-06-20
Amador,1,0,23-06-20
Amador,3,0,24-06-20
Amador,2,0,25-06-20
Amador,2,0,26-06-20
Amador,0,0,27-06-20
Amador,0,0,28-06-20
Amador,0,0,29-06-20
Amador,1,0,30-06-20
Amador,1,0,01-07-20
Amador,1,0,02-07-20
Amador,2,0,03-07-20
Amador,6,0,04-07-20
Amador,0,0,05-07-20
Amador,2,0,06-07-20
Amador,0,0,07-07-20
Amador,2,0,08-07-20
Amador,1,0,09-07-20
Amador,1,0,10-07-20
Amador,0,0,11-07-20
Amador,3,0,12-07-20
Amador,2,0,13-07-20
Amador,2,0,14-07-20
Amador,0,0,15-07-20
Amador,2,0,16-07-20
Amador,2,0,17-07-20
Amador,1,0,18-07-20
Amador,2,0,19-07-20
Amador,2,0,20-07-20
Amador,2,0,21-07-20
Amador,3,0,22-07-20
Amador,3,0,23-07-20
Amador,5,0,24-07-20
Amador,1,0,25-07-20
Amador,0,0,26-07-20
Amador,5,0,27-07-20
Amador,5,0,28-07-20
Amador,3,0,29-07-20
Amador,17,0,30-07-20
Amador,1,0,31-07-20
Amador,11,0,01-08-20
Amador,8,0,02-08-20
Amador,2,0,03-08-20
Amador,4,0,04-08-20
Amador,0,0,05-08-20
Amador,2,0,06-08-20
Amador,0,2,07-08-20
Amador,14,0,08-08-20
Amador,14,0,09-08-20
Amador,19,0,10-08-20
Amador,15,8,11-08-20
Amador,10,0,12-08-20
Amador,1,1,13-08-20
Amador,11,0,14-08-20
Amador,1,0,15-08-20
Amador,5,0,16-08-20
Amador,0,0,17-08-20
Imperial,2,0,18-03-20
Imperial,0,0,19-03-20
Imperial,0,0,20-03-20
Imperial,0,0,21-03-20
Imperial,0,0,22-03-20
Imperial,0,0,23-03-20
Imperial,1,0,24-03-20
Imperial,5,0,25-03-20
Imperial,0,0,26-03-20
Imperial,1,0,27-03-20
Imperial,0,0,28-03-20
Imperial,0,0,29-03-20
Imperial,0,0,30-03-20
Imperial,8,0,31-03-20
Imperial,8,0,01-04-20
Imperial,-1,0,02-04-20
Imperial,11,0,03-04-20
Imperial,7,1,04-04-20
Imperial,0,0,05-04-20
Imperial,5,0,06-04-20
Imperial,6,1,07-04-20
Imperial,6,0,08-04-20
Imperial,8,0,09-04-20
Imperial,3,1,10-04-20
Imperial,8,0,11-04-20
Imperial,0,0,12-04-20
Imperial,5,0,13-04-20
Imperial,3,0,14-04-20
Imperial,29,0,15-04-20
Imperial,17,0,16-04-20
Imperial,3,0,17-04-20
Imperial,2,0,18-04-20
Imperial,7,0,19-04-20
Imperial,5,0,20-04-20
Imperial,16,2,21-04-20
Imperial,5,1,22-04-20
Imperial,11,2,23-04-20
Imperial,51,0,24-04-20
Imperial,0,0,25-04-20
Imperial,40,0,26-04-20
Imperial,18,0,27-04-20
Imperial,5,0,28-04-20
Imperial,5,0,29-04-20
Imperial,22,0,30-04-20
Imperial,15,1,01-05-20
Imperial,8,0,02-05-20
Imperial,6,0,03-05-20
Imperial,0,0,04-05-20
Imperial,38,0,05-05-20
Imperial,10,1,06-05-20
Imperial,43,1,07-05-20
Imperial,25,0,08-05-20
Imperial,7,1,09-05-20
Imperial,35,0,10-05-20
Imperial,53,0,11-05-20
Imperial,40,0,12-05-20
Imperial,8,2,13-05-20
Imperial,42,1,14-05-20
Imperial,28,0,15-05-20
Imperial,32,0,16-05-20
Imperial,3,0,17-05-20
Imperial,52,0,18-05-20
Imperial,245,3,19-05-20
Imperial,35,0,20-05-20
Imperial,49,3,21-05-20
Imperial,118,0,22-05-20
Imperial,69,2,23-05-20
Imperial,86,0,24-05-20
Imperial,0,0,25-05-20
Imperial,0,0,26-05-20
Imperial,0,1,27-05-20
Imperial,61,2,28-05-20
Imperial,177,0,29-05-20
Imperial,484,1,30-05-20
Imperial,106,0,31-05-20
Imperial,169,2,01-06-20
Imperial,93,0,02-06-20
Imperial,81,0,03-06-20
Imperial,91,1,04-06-20
Imperial,147,3,05-06-20
Imperial,269,0,06-06-20
Imperial,1,0,07-06-20
Imperial,3,5,08-06-20
Imperial,16,0,09-06-20
Imperial,387,3,10-06-20
Imperial,9,2,11-06-20
Imperial,80,0,12-06-20
Imperial,103,0,13-06-20
Imperial,84,0,14-06-20
Imperial,-4,4,15-06-20
Imperial,213,5,16-06-20
Imperial,169,2,17-06-20
Imperial,258,6,18-06-20
Imperial,138,4,19-06-20
Imperial,112,0,20-06-20
Imperial,85,0,21-06-20
Imperial,-1,0,22-06-20
Imperial,325,4,23-06-20
Imperial,113,2,24-06-20
Imperial,70,3,25-06-20
Imperial,224,0,26-06-20
Imperial,134,8,27-06-20
Imperial,108,0,28-06-20
Imperial,170,0,29-06-20
Imperial,242,12,30-06-20
Imperial,69,4,01-07-20
Imperial,81,3,02-07-20
Imperial,109,5,03-07-20
Imperial,96,9,04-07-20
Imperial,0,0,05-07-20
Imperial,2,3,06-07-20
Imperial,235,4,07-07-20
Imperial,49,4,08-07-20
Imperial,51,2,09-07-20
Imperial,100,5,10-07-20
Imperial,6,3,11-07-20
Imperial,115,0,12-07-20
Imperial,53,1,13-07-20
Imperial,43,5,14-07-20
Imperial,15,7,15-07-20
Imperial,38,0,16-07-20
Imperial,45,8,17-07-20
Imperial,75,5,18-07-20
Imperial,12,0,19-07-20
Imperial,57,2,20-07-20
Imperial,121,0,21-07-20
Imperial,75,2,22-07-20
Imperial,71,5,23-07-20
Imperial,82,3,24-07-20
Imperial,41,8,25-07-20
Imperial,54,0,26-07-20
Imperial,8,0,27-07-20
Imperial,15,7,28-07-20
Imperial,21,0,29-07-20
Imperial,24,12,30-07-20
Imperial,37,10,31-07-20
Imperial,33,10,01-08-20
Imperial,0,0,02-08-20
Imperial,34,2,03-08-20
Imperial,21,10,04-08-20
Imperial,62,2,05-08-20
Imperial,28,6,06-08-20
Imperial,21,2,07-08-20
Imperial,128,2,08-08-20
Imperial,97,0,09-08-20
Imperial,155,0,10-08-20
Imperial,53,0,11-08-20
Imperial,48,8,12-08-20
Imperial,74,5,13-08-20
Imperial,116,0,14-08-20
Imperial,38,0,15-08-20
Imperial,89,0,16-08-20
Imperial,14,0,17-08-20
Yolo,4,0,18-03-20
Yolo,1,0,19-03-20
Yolo,0,0,20-03-20
Yolo,1,0,21-03-20
Yolo,0,0,22-03-20
Yolo,2,0,23-03-20
Yolo,0,0,24-03-20
Yolo,1,1,25-03-20
Yolo,4,0,26-03-20
Yolo,0,0,27-03-20
Yolo,0,0,28-03-20
